School,Student,Examscore,LRTscore,AvsLRT
62,16,.82199,-.37276,.16739
62,17,-1.5267,-.042152,.16739
62,18,-.55511,-.29011,.16739
62,19,-1.1186,-.29011,.16739
62,20,1.5062,1.115,.16739
62,21,-2.1086,-.53806,.16739
62,22,-.26516,-.53806,.16739
62,23,.32807,.45376,.16739
62,24,-.062088,-.37276,.16739
62,25,-.062088,.12315,.16739
62,26,.19415,.040499,.16739
62,27,-1.8367,.12315,.16739
62,28,.073536,.78436,.16739
62,29,-.4198,-.042152,.16739
62,30,.82199,.86701,.16739
62,31,-.33884,-.20746,.16739
62,32,1.1758,-.1248,.16739
62,33,-1.4387,-1.034,.16739
62,34,.47819,.61906,.16739
62,35,-.26516,-.37276,.16739
62,36,1.2405,.2058,.16739
62,37,1.0396,1.115,.16739
62,38,-1.5267,-2.1911,.16739
62,39,-.85267,.78436,.16739
62,40,-.49278,-.45541,.16739
62,41,.26132,-.95132,.16739
62,42,-.69951,.28845,.16739
62,43,.74723,.45376,.16739
62,44,.82199,.78436,.16739
62,45,-.26516,.3711,.16739
62,46,-1.1186,-.29011,.16739
62,47,-.62305,-.29011,.16739
62,48,.26132,-.95132,.16739
62,49,-.062088,-.78602,.16739
62,50,-.33884,.28845,.16739
62,51,-.93938,-.20746,.16739
62,52,-.12908,.86701,.16739
62,53,-.062088,.61906,.16739
62,54,-.69951,.70171,.16739
62,55,1.1758,.94967,.16739
62,56,1.0396,.53641,.16739
62,57,.47819,1.0323,.16739
62,58,-.77611,-.86867,.16739
62,59,.13407,1.1976,.16739
62,60,1.4395,1.8588,.16739
62,61,-.062088,.040499,.16739
62,62,1.9771,1.7762,.16739
62,63,-.69951,-.53806,.16739
62,64,-.33884,.94967,.16739
62,65,.61073,-1.5299,.16739
62,66,-.93938,.70171,.16739
62,67,.47819,.53641,.16739
62,68,.0043218,-.042152,.16739
62,69,1.1094,.70171,.16739
62,70,-.19761,-.95132,.16739
62,71,.19415,-1.1993,.16739
63,1,1.4395,.45376,.15621
63,2,.19415,.70171,.15621
63,3,.40267,-.45541,.15621
63,4,1.4395,.040499,.15621
63,5,.073536,.28845,.15621
63,6,1.0396,.2058,.15621
63,7,1.1094,1.4456,.15621
63,8,1.3101,-.20746,.15621
63,9,-.55511,-.1248,.15621
63,10,.54434,-.37276,.15621
63,11,.47819,.45376,.15621
63,12,-.49278,-.1248,.15621
63,13,-.33884,.53641,.15621
63,14,.073536,-.20746,.15621
63,15,2.103,2.3547,.15621
63,16,.89657,-.45541,.15621
63,17,1.7349,-.70336,.15621
63,18,1.5792,1.115,.15621
63,19,.61073,-.62071,.15621
63,20,1.1094,-.37276,.15621
63,21,.40267,.70171,.15621
63,22,1.9771,.3711,.15621
63,23,.89657,.70171,.15621
63,24,.82199,-.1248,.15621
63,25,.82199,.3711,.15621
63,26,.40267,-.86867,.15621
63,27,1.4395,.3711,.15621
63,28,.073536,-1.034,.15621
63,29,.47819,1.1976,.15621
63,30,.0043218,-.95132,.15621
64,1,.89657,1.0323,.43414
64,2,1.6618,1.3629,.43414
64,3,-.33884,-1.4472,.43414
64,4,.89657,1.6935,.43414
64,5,1.9771,1.8588,.43414
64,6,.073536,-.20746,.43414
64,7,1.7349,.86701,.43414
64,8,.89657,1.4456,.43414
64,9,-.93938,-1.2819,.43414
64,10,.47819,.3711,.43414
64,11,.13407,.28845,.43414
64,12,-1.1186,-.53806,.43414
64,13,1.7349,1.1976,.43414
64,14,.89657,.61906,.43414
64,15,.74723,.86701,.43414
64,16,.96759,.61906,.43414
64,17,-1.4387,.3711,.43414
64,18,.89657,1.4456,.43414
64,19,1.1758,1.7762,.43414
64,20,-1.9621,.28845,.43414
64,21,.19415,1.9415,.43414
64,22,-.19761,-.53806,.43414
64,23,-.69951,-1.1166,.43414
64,24,-.19761,.28845,.43414
64,25,-.19761,-.86867,.43414
64,26,.61073,.45376,.43414
64,27,-.19761,.94967,.43414
64,28,2.0397,.86701,.43414
64,29,-1.3353,-1.9431,.43414
64,30,.61073,.12315,.43414
64,31,-.19761,.70171,.43414
64,32,.67876,-.1248,.43414
64,33,.19415,.28845,.43414
64,34,.67876,.28845,.43414
64,35,.32807,.61906,.43414
64,36,-1.7239,-.70336,.43414
64,37,1.5792,1.4456,.43414
64,38,-1.7239,-1.9431,.43414
64,39,.13407,.45376,.43414
64,40,1.2405,.94967,.43414
64,41,1.0396,1.6109,.43414
64,42,.32807,-.53806,.43414
64,43,1.3101,2.1068,.43414
64,44,-.93938,-.62071,.43414
64,45,1.1094,.78436,.43414
64,46,-.062088,-.37276,.43414
64,47,.26132,.86701,.43414
64,48,1.1094,1.1976,.43414
64,49,.19415,-.042152,.43414
64,50,-1.6237,.45376,.43414
64,51,.82199,.3711,.43414
64,52,.19415,.2058,.43414
64,53,-.062088,1.0323,.43414
64,54,1.6618,2.4374,.43414
64,55,1.1094,.86701,.43414
64,56,.26132,.45376,.43414
64,57,.32807,-.1248,.43414
64,58,1.3747,.2058,.43414
64,59,.67876,-.042152,.43414
65,1,.19415,.94967,-.23535
65,2,-1.1186,-1.4472,-.23535
65,3,-.062088,.28845,-.23535
65,4,.54434,-.20746,-.23535
65,5,-.93938,-1.4472,-.23535
65,6,.19415,.94967,-.23535
65,7,.47819,.2058,-.23535
65,8,.40267,-.1248,-.23535
65,9,-1.8367,-2.3564,-.23535
65,10,-1.2195,.78436,-.23535
65,11,-.69951,-.62071,-.23535
65,12,-.85267,1.1976,-.23535
65,13,.67876,1.3629,-.23535
65,14,-2.1086,-.95132,-.23535
65,15,.13407,-.95132,-.23535
65,16,-.4198,-.78602,-.23535
65,17,.82199,.3711,-.23535
65,18,-2.1086,-1.4472,-.23535
65,19,-1.2195,-1.2819,-.23535
65,20,1.3101,-.29011,-.23535
65,21,-.062088,-.37276,-.23535
65,22,-.12908,.70171,-.23535
65,23,1.1094,1.0323,-.23535
65,24,-.62305,.28845,-.23535
65,25,-.77611,-1.9431,-.23535
65,26,-.49278,-.042152,-.23535
65,27,-.19761,1.1976,-.23535
65,28,-.12908,-.37276,-.23535
65,29,.47819,-.1248,-.23535
65,30,-.33884,-1.6125,-.23535
65,31,.13407,-.20746,-.23535
65,32,.82199,-.37276,-.23535
65,33,.26132,.040499,-.23535
65,34,.26132,-.62071,-.23535
65,35,-.062088,-1.1993,-.23535
65,36,-1.1186,-1.1993,-.23535
65,37,1.3101,1.6109,-.23535
65,38,-1.6237,-1.5299,-.23535
65,39,-.4198,.2058,-.23535
65,40,-.062088,-.62071,-.23535
65,41,.19415,-.86867,-.23535
65,42,-.4198,-1.034,-.23535
65,43,.073536,1.1976,-.23535
65,44,.19415,-.1248,-.23535
65,45,1.1094,.86701,-.23535
65,46,-.062088,.28845,-.23535
65,47,.26132,.53641,-.23535
65,48,-1.7239,-1.1993,-.23535
65,49,-1.3353,-1.034,-.23535
65,50,.89657,1.6109,-.23535
65,51,-.19761,1.115,-.23535
65,52,-.77611,-.1248,-.23535
65,53,.47819,.94967,-.23535
65,54,-.19761,-.62071,-.23535
65,55,-.062088,-.86867,-.23535
65,56,-2.7527,-2.8523,-.23535
65,57,.61073,.12315,-.23535
65,58,.47819,-.29011,-.23535
65,59,-.62305,-1.4472,-.23535
65,60,-.49278,-1.4472,-.23535
65,61,-.4198,-.29011,-.23535
65,62,-2.2917,-.95132,-.23535
65,63,.073536,-1.1993,-.23535
65,64,.54434,1.5282,-.23535
65,65,.54434,1.115,-.23535
65,66,-.62305,-.20746,-.23535
65,67,.0043218,1.115,-.23535
65,68,-1.7239,-.62071,-.23535
65,69,-2.1086,-1.1166,-.23535
65,70,-1.3353,-.37276,-.23535
65,71,.26132,.94967,-.23535
65,72,.32807,1.115,-.23535
65,73,-.26516,-.042152,-.23535
65,74,-1.1186,-1.2819,-.23535
65,75,-1.6237,-1.5299,-.23535
65,76,.61073,1.8588,-.23535
65,77,-.69951,-1.034,-.23535
65,78,.0043218,.45376,-.23535
65,79,.0043218,-.78602,-.23535
65,80,-1.0291,-1.3646,-.23535
